Date,Open,High,Low,Close,High_Low_Diff,Volume
5/12/2016,773.393982,773.468018,751.713013,758.700012,21.755005,106363000
6/12/2016,758.719971,765.622009,758.719971,764.223999,6.902038,116218000
7/12/2016,764.210999,771.54303,759.75,768.132019,11.79303,96426096
8/12/2016,768.075989,774.697998,765.945984,770.809998,8.752014,80111904
9/12/2016,769.94397,774.528015,769.648987,772.794006,4.879028,68705296
10/12/2016,773.02301,777.09198,772.909973,774.650024,4.182007,53843100
11/12/2016,774.752014,774.797974,765.411987,769.731018,9.385987,57313400
12/12/2016,770.039978,781.921997,770.039978,780.086975,11.882019,76571000
13/12/2016,780.646973,788.460022,777.961975,780.55603,10.498047,81645600
14/12/2016,780.005005,782.033997,776.838989,781.481018,5.195008,75979000
15/12/2016,780.070007,781.434998,777.802002,778.088013,3.632996,81580096
16/12/2016,778.963013,785.031982,778.963013,784.906982,6.068969,83608200
17/12/2016,785.166016,792.508972,784.864014,790.828979,7.644958,78989800
18/12/2016,791.007996,794.737,788.026001,790.530029,6.710999,60524400
19/12/2016,790.692017,793.611023,790.320007,792.713989,3.291016,74886400
20/12/2016,792.247009,801.336975,791.497009,800.875977,9.839966,99629296
21/12/2016,800.643982,834.281006,799.405029,834.281006,34.875977,155576000
22/12/2016,834.179993,875.781982,834.148987,864.539978,41.632995,200027008
23/12/2016,864.888,925.117004,864.677002,921.984009,60.440002,275564000
24/12/2016,922.179993,923.479004,886.335022,898.822021,37.143982,137727008
25/12/2016,899.651978,899.651978,862.424011,896.182983,37.227967,143664992
26/12/2016,896.905029,913.184021,896.89801,907.609985,16.286011,123771000
27/12/2016,908.354004,940.047974,904.255005,933.197998,35.792969,167308000
28/12/2016,934.830994,975.921021,934.830994,975.921021,41.090027,236630000
29/12/2016,975.125,979.396973,954.502991,973.497009,24.893982,199320000
30/12/2016,972.534973,972.534973,934.833008,961.237976,37.701965,187474000
31/12/2016,960.627014,963.742981,947.236023,963.742981,16.506958,99135104
1/01/2017,963.65802,1003.080017,958.698975,998.325012,44.381042,147775008
2/01/2017,998.617004,1031.390015,996.702026,1021.75,34.687989,222184992
3/01/2017,1021.599976,1044.079956,1021.599976,1043.839966,22.47998,185168000
4/01/2017,1044.400024,1159.420044,1044.400024,1154.72998,115.02002,344945984
5/01/2017,1156.72998,1191.099976,910.416992,1013.380005,280.682984,510199008
6/01/2017,1014.23999,1046.810059,883.94397,902.200989,162.866089,351876000
7/01/2017,903.487,908.585022,823.55603,908.585022,85.028992,279550016
8/01/2017,908.174988,942.723999,887.249023,911.198975,55.474976,158715008
9/01/2017,913.244019,913.685974,879.807007,902.828003,33.878967,141876992
10/01/2017,902.440002,914.872986,901.059998,907.679016,13.812988,115808000
11/01/2017,908.11499,919.447998,762.765015,777.757019,156.682983,310928992
12/01/2017,775.177979,826.245972,755.755981,804.833984,70.489991,222326000
13/01/2017,803.737,829.000977,780.002991,823.984009,48.997986,168968000
14/01/2017,825.142029,835.085022,812.455994,818.411987,22.629028,93063296
15/01/2017,818.142029,823.307007,812.870972,821.797974,10.436035,71013600
16/01/2017,821.78302,834.530029,820.270996,831.533997,14.259033,82755200
17/01/2017,830.945984,910.560974,830.796021,907.937988,79.764953,155095008
18/01/2017,909.372986,917.499023,858.304016,886.617981,59.195007,225676992
19/01/2017,888.335022,904.614014,884.338013,899.072998,20.276001,105625000
20/01/2017,898.171997,899.39801,887.007996,895.026001,12.390014,86728400
21/01/2017,895.549011,927.367004,895.534973,921.789001,31.832031,111158000
22/01/2017,922.205017,937.525024,897.564026,924.672974,39.960998,116573000
23/01/2017,925.499023,928.265991,916.737976,921.012024,11.528015,73588600
24/01/2017,910.677002,924.14502,892.286011,892.687012,31.859009,111349000
25/01/2017,891.924011,903.252014,891.687012,901.541992,11.565002,120831000
26/01/2017,902.39502,919.325989,902.223999,917.585999,17.10199,131958000
27/01/2017,918.359009,923.223022,915.846008,919.75,7.377014,125594000
28/01/2017,919.810974,923.911011,919.810974,921.590027,4.100037,68979600
29/01/2017,922.067017,923.41803,919.14801,919.495972,4.27002,60851700
30/01/2017,920.151001,923.047974,919.473999,920.382019,3.573975,78227296
31/01/2017,920.958984,972.018982,920.958984,970.403015,51.059998,164582000
1/02/2017,970.940979,989.114014,970.742004,989.02301,18.37201,150110000
2/02/2017,990.000977,1013.52002,983.221008,1011.799988,30.299012,145820992
3/02/2017,1011.460022,1033.869995,1008.789978,1029.910034,25.080017,201278000
4/02/2017,1031.329956,1045.900024,1015.159973,1042.900024,30.740051,155064000
5/02/2017,1043.52002,1043.630005,1022.369995,1027.339966,21.26001,114208000
6/02/2017,1028.400024,1044.640015,1028.160034,1038.150024,16.479981,111762000
7/02/2017,1040.140015,1061.930054,1040.140015,1061.349976,21.790039,146007008
8/02/2017,1062.319946,1078.969971,1037.48999,1063.069946,41.479981,201855008
9/02/2017,1064.699951,1088.98999,953.343994,994.382996,135.645996,407220000
10/02/2017,995.632019,998.905029,946.690979,988.674011,52.21405,190452000
11/02/2017,988.89801,1009.289978,982.830017,1004.450012,26.459961,102261000
12/02/2017,1003.52002,1004.76001,996.921021,999.18103,7.838989,67530000
13/02/2017,998.88501,1002.099976,976.002014,990.642029,26.097962,100607000
14/02/2017,991.734985,1011.51001,986.471008,1004.549988,25.039002,137946000
15/02/2017,1006.210022,1008.840027,1001.580017,1007.47998,7.26001,89759400
16/02/2017,1007.650024,1033.369995,1007.650024,1027.439941,25.719971,122277000
17/02/2017,1026.119995,1053.170044,1025.640015,1046.209961,27.530029,136474000
18/02/2017,1049.209961,1061.099976,1046.959961,1054.420044,14.140015,99073504
19/02/2017,1054.76001,1056.810059,1043.459961,1047.869995,13.350098,77423296
20/02/2017,1048.689941,1080.48999,1041.689941,1079.97998,38.800049,109478000
21/02/2017,1079.280029,1117.25,1076.930054,1115.300049,40.319946,186868992
22/02/2017,1114.800049,1125.390015,1100.550049,1117.439941,24.839966,136100000
23/02/2017,1117.27002,1176.619995,1116.959961,1166.719971,59.660034,189454000
24/02/2017,1172.709961,1200.390015,1131.959961,1173.680054,68.430054,330759008
25/02/2017,1170.410034,1174.849976,1124.589966,1143.839966,50.26001,139960992
26/02/2017,1144.27002,1167.469971,1130.199951,1165.199951,37.27002,116486000
27/02/2017,1163.780029,1181.97998,1163.380005,1179.969971,18.599975,131570000
28/02/2017,1180.719971,1193.25,1171.819946,1179.969971,21.430054,184956000
1/03/2017,1180.040039,1222.5,1179.689941,1222.5,42.810059,229056992
2/03/2017,1224.680054,1262.130005,1215.619995,1251.01001,46.51001,368275008
3/03/2017,1250.709961,1280.310059,1250.709961,1274.98999,29.600098,315739008
4/03/2017,1277.430054,1279.400024,1230.51001,1255.150024,48.890014,183270000
5/03/2017,1254.290039,1267.290039,1238.060059,1267.119995,29.22998,134127000
6/03/2017,1267.469971,1276,1264.599976,1272.829956,11.400024,153656992
7/03/2017,1273.209961,1275.550049,1204.800049,1223.540039,70.75,291256000
8/03/2017,1223.22998,1232.160034,1148.079956,1150,84.080078,332603008
9/03/2017,1150.349976,1197.459961,1141.22998,1188.48999,56.229981,212283008
10/03/2017,1189.359985,1270.469971,1077.25,1116.719971,193.219971,563795968
11/03/2017,1116.319946,1193.829956,1116.319946,1175.829956,77.51001,283320000
12/03/2017,1176.619995,1226.97998,1175.359985,1221.380005,51.619995,227176000
13/03/2017,1221.780029,1237.369995,1217.030029,1231.920044,20.339966,380276992
14/03/2017,1232.160034,1244.810059,1220.719971,1240,24.090088,245306000
15/03/2017,1240.160034,1251.609985,1239.75,1249.609985,11.859985,297804992
16/03/2017,1251.329956,1257.97998,1152.439941,1187.810059,105.540039,638568000
17/03/2017,1180.160034,1180.160034,1099.569946,1100.22998,80.590088,706598976
18/03/2017,1099.689941,1114.069946,957.655029,973.817993,156.414917,621302016
19/03/2017,976.72998,1069.910034,976.72998,1036.73999,93.180054,406648000
20/03/2017,1037.23999,1063.030029,1036.680054,1054.22998,26.349975,286529984
21/03/2017,1055.359985,1122.430054,1055.359985,1120.540039,67.070069,337391008
22/03/2017,1120.650024,1120.650024,1014.210022,1049.140015,106.440002,380840992
23/03/2017,1050.050049,1058.01001,1028.930054,1038.589966,29.079956,248540000
24/03/2017,1038.449951,1040.469971,934.357971,937.52002,106.112,491038016
25/03/2017,936.539978,975.760986,903.713013,972.778992,72.047973,435803008
26/03/2017,974.015015,1007.960022,954.185974,966.724976,53.774048,303668000
27/03/2017,972.054993,1046.400024,971.984009,1045.77002,74.416015,372535008
28/03/2017,1044.579956,1064.650024,1027.72998,1047.150024,36.920044,326332000
29/03/2017,1046.079956,1055.130005,1015.880005,1039.969971,39.25,298457984
30/03/2017,1042.209961,1049.290039,1020.039978,1026.430054,29.250061,352968992
31/03/2017,1026.640015,1074.920044,1026.640015,1071.790039,48.280029,447287008
1/04/2017,1071.709961,1091.719971,1061.089966,1080.5,30.630005,289633984
2/04/2017,1080.609985,1107.589966,1075.449951,1102.170044,32.140015,514187008
3/04/2017,1102.949951,1151.73999,1102.949951,1143.810059,48.790039,580444032
4/04/2017,1145.52002,1156.439941,1120.52002,1133.25,35.919921,436310016
5/04/2017,1134.140015,1135.089966,1113.630005,1124.780029,21.459961,414784000
6/04/2017,1125.810059,1188.369995,1125.810059,1182.680054,62.559936,511222016
7/04/2017,1178.939941,1186.579956,1163.390015,1176.900024,23.189941,317022016
8/04/2017,1172.650024,1184.97998,1162.579956,1175.949951,22.400024,209312000
9/04/2017,1176.569946,1197.209961,1171.859985,1187.869995,25.349976,242343008
10/04/2017,1187.300049,1190.339966,1179.040039,1187.130005,11.299927,215883008
11/04/2017,1187.459961,1208.069946,1187.459961,1205.01001,20.609985,216182000
12/04/2017,1204.810059,1207.140015,1196.76001,1200.369995,10.380005,288702016
13/04/2017,1201.02002,1205.890015,1156.439941,1169.280029,49.450074,351968992
14/04/2017,1170.329956,1190.800049,1159.790039,1167.540039,31.01001,254827008
15/04/2017,1167.300049,1188,1164.959961,1172.52002,23.040039,203559008
16/04/2017,1172.609985,1187.219971,1172.609985,1182.939941,14.609986,183231008
17/04/2017,1183.25,1194.900024,1172.650024,1193.910034,22.25,253206000
18/04/2017,1193.77002,1217.569946,1193.77002,1211.670044,23.799926,270524000
19/04/2017,1212.130005,1215.51001,1205.079956,1210.290039,10.430054,288060992
20/04/2017,1211.079956,1240.790039,1208.410034,1229.079956,32.380005,315108000
21/04/2017,1229.420044,1235.939941,1215.560059,1222.050049,20.379882,272167008
22/04/2017,1222.709961,1235.560059,1208.469971,1231.709961,27.090088,249320000
23/04/2017,1231.920044,1232.199951,1203.939941,1207.209961,28.26001,258951008
24/04/2017,1209.630005,1250.939941,1209.630005,1250.150024,41.309936,235806000
25/04/2017,1250.449951,1267.579956,1249.969971,1265.48999,17.609985,242556000
26/04/2017,1265.98999,1294.829956,1265.930054,1281.079956,28.899902,329631008
27/04/2017,1281.880005,1319.699951,1281.300049,1317.72998,38.399902,449196992
28/04/2017,1317.73999,1331.280029,1292.369995,1316.47998,38.910034,527488992
29/04/2017,1317.839966,1327.199951,1315.209961,1321.790039,11.98999,422705984
30/04/2017,1321.869995,1347.910034,1314.920044,1347.890015,32.98999,413115008
1/05/2017,1348.300049,1434.319946,1348.300049,1421.599976,86.019897,713624000
2/05/2017,1421.030029,1473.900024,1415.689941,1452.819946,58.210083,477337984
3/05/2017,1453.780029,1492.77002,1447.48999,1490.089966,45.28003,583795968
4/05/2017,1490.719971,1608.910034,1490.719971,1537.670044,118.190063,933548992
5/05/2017,1540.869995,1618.030029,1530.310059,1555.449951,87.71997,946035968
6/05/2017,1556.810059,1578.800049,1542.5,1578.800049,36.300049,582529984
7/05/2017,1579.469971,1596.719971,1559.76001,1596.709961,36.959961,1080029952
8/05/2017,1596.920044,1723.349976,1596.920044,1723.349976,126.429932,1340320000
9/05/2017,1723.890015,1833.48999,1716.300049,1755.359985,117.189941,1167920000
10/05/2017,1756.52002,1788.439941,1719.099976,1787.130005,69.339965,915723008
11/05/2017,1780.369995,1873.930054,1755.349976,1848.569946,118.580078,799489984
12/05/2017,1845.76001,1856.150024,1694.01001,1724.23999,162.140014,740984000
13/05/2017,1723.119995,1812.98999,1651.079956,1804.910034,161.910034,579635008
14/05/2017,1800.859985,1831.420044,1776.619995,1808.910034,54.800049,437196000
15/05/2017,1808.439941,1812.800049,1708.540039,1738.430054,104.26001,731529024
16/05/2017,1741.699951,1785.939941,1686.540039,1734.449951,99.399902,959044992
17/05/2017,1726.72998,1864.050049,1661.910034,1839.089966,202.140015,1064729984
18/05/2017,1818.699951,1904.47998,1807.119995,1888.650024,97.359985,894321024
19/05/2017,1897.369995,2004.52002,1890.25,1987.709961,114.27002,1157289984
20/05/2017,1984.23999,2084.72998,1974.920044,2084.72998,109.809936,961336000
21/05/2017,2067.030029,2119.080078,2037.5,2041.199951,81.580078,1147859968
22/05/2017,2043.189941,2303.899902,2017.869995,2173.399902,286.029907,1942220032
23/05/2017,2191.560059,2320.820068,2178.5,2320.419922,142.320068,1378749952
24/05/2017,2321.370117,2523.719971,2321.370117,2443.639893,202.349854,1725379968
25/05/2017,2446.23999,2763.709961,2285.300049,2304.97998,478.409912,2406700032
26/05/2017,2320.889893,2573.790039,2071.98999,2202.419922,501.800049,1763480064
27/05/2017,2196.27002,2260.199951,1855.829956,2038.869995,404.369995,1700480000
28/05/2017,2054.080078,2267.340088,2054.080078,2155.800049,213.26001,1147139968
29/05/2017,2159.429932,2307.050049,2107.169922,2255.610107,199.880127,994625024
30/05/2017,2255.360107,2301.959961,2124.570068,2175.469971,177.389893,1443970048
31/05/2017,2187.189941,2311.080078,2145.570068,2286.409912,165.51001,1544829952
1/06/2017,2288.330078,2448.389893,2288.330078,2407.879883,160.059815,1653180032
2/06/2017,2404.030029,2488.550049,2373.320068,2488.550049,115.229981,1317030016
3/06/2017,2493.719971,2581.909912,2423.570068,2515.350098,158.339844,1514950016
4/06/2017,2547.790039,2585.889893,2452.540039,2511.810059,133.349854,1355120000
5/06/2017,2512.399902,2686.810059,2510.219971,2686.810059,176.590088,1369309952
6/06/2017,2690.840088,2999.909912,2690.840088,2863.199951,309.069824,2089609984
7/06/2017,2869.379883,2869.379883,2700.560059,2732.159912,168.819824,1517709952
8/06/2017,2720.48999,2815.300049,2670.949951,2805.620117,144.350098,1281170048
9/06/2017,2807.439941,2901.709961,2795.620117,2823.810059,106.089844,1348950016
10/06/2017,2828.139893,2950.98999,2746.550049,2947.709961,204.439941,2018889984
11/06/2017,2942.409912,2996.600098,2840.530029,2958.110107,156.070069,1752400000
12/06/2017,2953.219971,2997.26001,2518.560059,2659.629883,478.699951,2569530112
13/06/2017,2680.909912,2789.040039,2650.379883,2717.02002,138.660156,1781200000
14/06/2017,2716.879883,2786.830078,2412.939941,2506.370117,373.890137,1696560000
15/06/2017,2499.580078,2534.709961,2212.959961,2464.580078,321.75,2026259968
16/06/2017,2469.570068,2539.919922,2385.149902,2518.560059,154.77002,1195190016
17/06/2017,2514.01001,2685.189941,2484.959961,2655.879883,200.22998,1534509952
18/06/2017,2655.350098,2662.100098,2516.330078,2548.290039,145.77002,1178659968
19/06/2017,2549.030029,2662.850098,2549.030029,2589.600098,113.820069,1446840064
20/06/2017,2591.26001,2763.449951,2589.820068,2721.790039,173.629883,1854189952
21/06/2017,2709.429932,2772.01001,2660.399902,2689.100098,111.610108,1626579968
22/06/2017,2691.030029,2723.73999,2642.360107,2705.409912,81.379883,1097939968
23/06/2017,2707.340088,2765.169922,2706.370117,2744.909912,58.799805,961318976
24/06/2017,2738.52002,2757.939941,2583.189941,2608.719971,174.75,982750016
25/06/2017,2607.25,2682.26001,2552.120117,2589.409912,130.139893,1161100032
26/06/2017,2590.570068,2615.25,2376.290039,2478.449951,238.959961,1663280000
27/06/2017,2478.449951,2552.449951,2332.98999,2552.449951,219.459961,1489789952
28/06/2017,2553.030029,2603.97998,2484.419922,2574.790039,119.560058,1183869952
29/06/2017,2567.560059,2588.830078,2510.47998,2539.320068,78.350098,949979008
30/06/2017,2539.23999,2559.25,2478.429932,2480.840088,80.820068,860273024
1/07/2017,2492.600098,2515.27002,2419.22998,2434.550049,96.04004,779913984
2/07/2017,2436.399902,2514.280029,2394.840088,2506.469971,119.439941,803747008
3/07/2017,2498.560059,2595,2480.469971,2564.060059,114.530029,964112000
4/07/2017,2561,2631.590088,2559.350098,2601.639893,72.23999,985516032
5/07/2017,2602.870117,2622.649902,2538.550049,2601.98999,84.099853,941566016
6/07/2017,2608.100098,2616.719971,2581.689941,2608.560059,35.03003,761956992
7/07/2017,2608.590088,2916.139893,2498.870117,2518.659912,417.269776,917411968
8/07/2017,2520.27002,2571.340088,2492.310059,2571.340088,79.030029,733329984
9/07/2017,2572.610107,2635.48999,2517.590088,2518.439941,117.899902,527856000
10/07/2017,2525.25,2537.159912,2321.129883,2372.560059,216.030029,1111200000
11/07/2017,2385.889893,2413.469971,2296.810059,2337.790039,116.659912,1329760000
12/07/2017,2332.77002,2423.709961,2275.139893,2398.840088,148.570068,1117410048
13/07/2017,2402.699951,2425.219971,2340.830078,2357.899902,84.389893,835769984
14/07/2017,2360.590088,2363.25,2183.219971,2233.340088,180.030029,882502976
15/07/2017,2230.120117,2231.139893,1990.410034,1998.859985,240.729859,993608000
16/07/2017,1991.97998,2058.77002,1843.030029,1929.819946,215.739991,1182870016
17/07/2017,1932.619995,2230.48999,1932.619995,2228.409912,297.869995,1201760000
18/07/2017,2233.52002,2387.610107,2164.77002,2318.879883,222.840087,1512450048
19/07/2017,2323.080078,2397.169922,2260.22998,2273.429932,136.939942,1245100032
20/07/2017,2269.889893,2900.699951,2269.889893,2817.600098,630.810058,2249260032
21/07/2017,2838.409912,2838.409912,2621.850098,2667.76001,216.559814,1489449984
22/07/2017,2668.629883,2862.419922,2657.709961,2810.120117,204.709961,1177129984
23/07/2017,2808.100098,2832.179932,2653.939941,2730.399902,178.239991,1072840000
24/07/2017,2732.699951,2777.26001,2699.189941,2754.860107,78.070069,866473984
25/07/2017,2757.5,2768.080078,2480.959961,2576.47998,287.120117,1460089984
26/07/2017,2577.77002,2610.76001,2450.800049,2529.449951,159.959961,937404032
27/07/2017,2538.709961,2693.320068,2529.340088,2671.780029,163.97998,789104000
28/07/2017,2679.72998,2897.449951,2679.72998,2809.01001,217.719971,1380099968
29/07/2017,2807.02002,2808.76001,2692.800049,2726.449951,115.959961,803745984
30/07/2017,2724.389893,2758.530029,2644.850098,2757.179932,113.679931,705942976
31/07/2017,2763.23999,2889.620117,2720.610107,2875.340088,169.01001,860574976
1/08/2017,2871.300049,2921.350098,2685.610107,2718.26001,235.739991,1324669952
2/08/2017,2727.129883,2762.530029,2668.590088,2710.669922,93.939941,1094950016
3/08/2017,2709.560059,2813.310059,2685.139893,2804.72998,128.170166,804796992
4/08/2017,2806.929932,2899.330078,2743.719971,2895.889893,155.610107,1002120000
5/08/2017,2897.629883,3290.01001,2874.830078,3252.909912,415.179932,1945699968
6/08/2017,3257.610107,3293.290039,3155.600098,3213.939941,137.689941,1105030016
7/08/2017,3212.780029,3397.679932,3180.889893,3378.939941,216.790039,1482279936
8/08/2017,3370.219971,3484.850098,3345.830078,3419.939941,139.02002,1752760064
9/08/2017,3420.399902,3422.76001,3247.669922,3342.469971,175.090088,1468960000
10/08/2017,3341.840088,3453.449951,3319.469971,3381.280029,133.97998,1515110016
11/08/2017,3373.820068,3679.719971,3372.120117,3650.620117,307.599854,2021190016
12/08/2017,3650.629883,3949.919922,3613.699951,3884.709961,336.219971,2219589888
13/08/2017,3880.040039,4208.390137,3857.800049,4073.26001,350.590088,3159089920
14/08/2017,4066.100098,4325.129883,3989.159912,4325.129883,335.969971,2463089920
15/08/2017,4326.990234,4455.970215,3906.179932,4181.930176,549.790283,3258050048
16/08/2017,4200.339844,4381.22998,3994.419922,4376.629883,386.810058,2272039936
17/08/2017,4384.439941,4484.700195,4243.709961,4331.689941,240.990234,2553359872
18/08/2017,4324.339844,4370.129883,4015.399902,4160.620117,354.729981,2941710080
19/08/2017,4137.75,4243.259766,3970.550049,4193.700195,272.709717,2975820032
20/08/2017,4189.310059,4196.290039,4069.879883,4087.659912,126.410156,2109769984
21/08/2017,4090.47998,4109.140137,3988.600098,4001.73999,120.540039,2800890112
22/08/2017,3998.350098,4128.759766,3674.580078,4100.52002,454.179688,3764239872
23/08/2017,4089.01001,4255.779785,4078.409912,4151.52002,177.369873,2369819904
24/08/2017,4137.600098,4376.390137,4130.259766,4334.680176,246.130371,2037750016
25/08/2017,4332.819824,4455.700195,4307.350098,4371.600098,148.350097,1727970048
26/08/2017,4372.060059,4379.279785,4269.52002,4352.399902,109.759765,1511609984
27/08/2017,4345.100098,4416.589844,4317.290039,4382.879883,99.299805,1537459968
28/08/2017,4384.450195,4403.930176,4224.640137,4382.660156,179.290039,1959330048
29/08/2017,4389.209961,4625.680176,4352.129883,4579.02002,273.550293,2486080000
30/08/2017,4570.359863,4626.52002,4471.410156,4565.299805,155.109864,1937849984
31/08/2017,4555.589844,4736.049805,4549.399902,4703.390137,186.649903,1944930048
1/09/2017,4701.759766,4892.009766,4678.529785,4892.009766,213.479981,2599079936
2/09/2017,4901.419922,4975.040039,4469.240234,4578.77002,505.799805,2722139904
3/09/2017,4585.27002,4714.080078,4417.589844,4582.959961,296.490234,1933190016
4/09/2017,4591.629883,4591.629883,4108.399902,4236.310059,483.229981,2987330048
5/09/2017,4228.290039,4427.839844,3998.110107,4376.529785,429.729737,2697969920
6/09/2017,4376.589844,4617.25,4376.589844,4597.120117,240.660156,2172100096
7/09/2017,4589.140137,4655.040039,4491.330078,4599.879883,163.709961,1844620032
8/09/2017,4605.160156,4661,4075.179932,4228.75,585.820068,2700890112
9/09/2017,4229.810059,4308.819824,4114.109863,4226.060059,194.709961,1386230016
10/09/2017,4229.339844,4245.439941,3951.040039,4122.939941,294.399902,1679090048
11/09/2017,4122.470215,4261.669922,4099.399902,4161.27002,162.27002,1557330048
12/09/2017,4168.879883,4344.649902,4085.219971,4130.810059,259.429931,1864530048
13/09/2017,4131.97998,4131.97998,3789.919922,3882.590088,342.060058,2219409920
14/09/2017,3875.370117,3920.600098,3153.860107,3154.949951,766.739991,2716310016
15/09/2017,3166.300049,3733.449951,2946.620117,3637.52002,786.829834,4148069888
16/09/2017,3637.75,3808.840088,3487.790039,3625.040039,321.050049,1818400000
17/09/2017,3606.280029,3664.810059,3445.639893,3582.879883,219.170166,1239149952
18/09/2017,3591.090088,4079.22998,3591.090088,4065.199951,488.139892,1943209984
19/09/2017,4073.790039,4094.070068,3868.870117,3924.969971,225.199951,1563980032
20/09/2017,3916.360107,4031.389893,3857.72998,3905.949951,173.659913,1213830016
21/09/2017,3901.469971,3916.419922,3613.629883,3631.040039,302.790039,1411480064
22/09/2017,3628.02002,3758.27002,3553.530029,3630.699951,204.739991,1194829952
23/09/2017,3629.919922,3819.209961,3594.580078,3792.399902,224.629883,928113984
24/09/2017,3796.149902,3796.149902,3666.899902,3682.840088,129.25,768014976
25/09/2017,3681.580078,3950.25,3681.580078,3926.070068,268.669922,1374210048
26/09/2017,3928.409912,3969.889893,3869.899902,3892.350098,99.989991,1043740032
27/09/2017,3892.939941,4210.049805,3884.820068,4200.669922,325.229737,1686880000
28/09/2017,4197.129883,4279.310059,4109.700195,4174.72998,169.609864,1712320000
29/09/2017,4171.620117,4214.629883,4039.290039,4163.069824,175.339844,1367049984
30/09/2017,4166.109863,4358.430176,4160.859863,4338.709961,197.570313,1207449984
1/10/2017,4341.049805,4403.740234,4269.810059,4403.740234,133.930175,1208210048
2/10/2017,4395.810059,4470.22998,4377.459961,4409.319824,92.770019,1431730048
3/10/2017,4408.459961,4432.470215,4258.890137,4317.47998,173.580078,1288019968
4/10/2017,4319.370117,4352.310059,4210.419922,4229.359863,141.890137,1116770048
5/10/2017,4229.879883,4362.640137,4164.049805,4328.410156,198.590332,1161769984
6/10/2017,4324.459961,4413.27002,4320.529785,4370.810059,92.740235,1069939968
7/10/2017,4369.350098,4443.879883,4321.049805,4426.890137,122.830078,906928000
8/10/2017,4429.669922,4624.140137,4405.640137,4610.47998,218.5,1313869952
9/10/2017,4614.52002,4878.709961,4564.25,4772.02002,314.459961,1968739968
10/10/2017,4776.209961,4922.169922,4765.100098,4781.990234,157.069824,1597139968
11/10/2017,4789.25,4873.72998,4751.629883,4826.47998,122.100097,1222279936
12/10/2017,4829.580078,5446.910156,4822,5446.910156,624.910156,2791610112
13/10/2017,5464.160156,5840.299805,5436.850098,5647.209961,403.449707,3615480064
14/10/2017,5643.529785,5837.700195,5591.640137,5831.790039,246.060058,1669030016
15/10/2017,5835.959961,5852.47998,5478.609863,5678.189941,373.870117,1976039936
16/10/2017,5687.569824,5776.22998,5544.209961,5725.589844,232.020019,2008070016
17/10/2017,5741.580078,5800.350098,5472.720215,5605.509766,327.629883,1821570048
18/10/2017,5603.819824,5603.819824,5151.439941,5590.689941,452.379883,2399269888
19/10/2017,5583.740234,5744.350098,5531.060059,5708.52002,213.290039,1780540032
20/10/2017,5708.109863,6060.109863,5627.22998,6011.450195,432.879883,2354429952
21/10/2017,5996.790039,6194.879883,5965.069824,6031.600098,229.810059,2207099904
22/10/2017,6036.660156,6076.259766,5792.339844,6008.419922,283.919922,2034630016
23/10/2017,6006,6075.589844,5732.470215,5930.319824,343.119629,2401840128
24/10/2017,5935.52002,5935.52002,5504.180176,5526.640137,431.339844,2735699968
25/10/2017,5524.600098,5754.330078,5397.879883,5750.799805,356.450195,1966989952
26/10/2017,5747.950195,5976.799805,5721.220215,5904.830078,255.57959,1905040000
27/10/2017,5899.740234,5988.390137,5728.819824,5780.899902,259.570313,1710130048
28/10/2017,5787.819824,5876.720215,5689.189941,5753.089844,187.530274,1403920000
29/10/2017,5754.439941,6255.709961,5724.580078,6153.850098,531.129883,2859040000
30/10/2017,6114.850098,6214.990234,6040.850098,6130.529785,174.140136,1772150016
31/10/2017,6132.02002,6470.430176,6103.330078,6468.399902,367.100098,2311379968
1/11/2017,6440.970215,6767.310059,6377.879883,6767.310059,389.430176,2870320128
2/11/2017,6777.77002,7367.330078,6758.720215,7078.5,608.609863,4653770240
3/11/2017,7087.529785,7461.290039,7002.939941,7207.759766,458.350098,3369860096
4/11/2017,7164.47998,7492.859863,7031.279785,7379.950195,461.580078,2483800064
5/11/2017,7404.52002,7617.47998,7333.189941,7407.410156,284.290039,2380410112
6/11/2017,7403.220215,7445.77002,7007.310059,7022.759766,438.459961,3111899904
7/11/2017,7023.100098,7253.319824,7023.100098,7144.379883,230.219726,2326340096
8/11/2017,7141.379883,7776.419922,7114.02002,7459.689941,662.399902,4602200064
9/11/2017,7446.830078,7446.830078,7101.52002,7143.580078,345.310058,3226249984
10/11/2017,7173.72998,7312,6436.870117,6618.140137,875.129883,5208249856
11/11/2017,6618.609863,6873.149902,6204.220215,6357.600098,668.929687,4908680192
12/11/2017,6295.450195,6625.049805,5519.009766,5950.069824,1106.040039,8957349888
13/11/2017,5938.25,6811.189941,5844.290039,6559.490234,966.899902,6263249920
14/11/2017,6561.47998,6764.97998,6461.75,6635.75,303.22998,3197110016
15/11/2017,6634.759766,7342.25,6634.759766,7315.540039,707.490234,4200880128
16/11/2017,7323.240234,7967.379883,7176.580078,7871.689941,790.799805,5123809792
17/11/2017,7853.569824,8004.589844,7561.089844,7708.990234,443.5,4651670016
18/11/2017,7697.209961,7884.990234,7463.439941,7790.149902,421.550293,3667190016
19/11/2017,7766.029785,8101.910156,7694.100098,8036.490234,407.810058,3149319936
20/11/2017,8039.069824,8336.860352,7949.359863,8200.639648,387.500489,3488450048
21/11/2017,8205.740234,8348.660156,7762.709961,8071.259766,585.950195,4277609984
22/11/2017,8077.950195,8302.259766,8075.470215,8253.549805,226.789551,3633530112
